9.648241206030149897e+00 1.286241845591760802e+00 0.000000000000000000e+00
9.723618090452260887e+00 1.292018817756543481e+00 0.000000000000000000e+00
9.798994974874371877e+00 1.297751356625858055e+00 0.000000000000000000e+00
9.874371859296481091e+00 1.303439352382511185e+00 0.000000000000000000e+00
9.949748743718592081e+00 1.309082685470914553e+00 0.000000000000000000e+00
1.002512562814070307e+01 1.314681226407238279e+00 0.000000000000000000e+00
1.010050251256281229e+01 1.320234835573569576e+00 0.000000000000000000e+00
1.017587939698492328e+01 1.325743362995214003e+00 0.000000000000000000e+00
1.025125628140703427e+01 1.331206648100190737e+00 0.000000000000000000e+00
1.032663316582914526e+01 1.336624519459891802e+00 0.000000000000000000e+00
1.040201005025125625e+01 1.341996794509752400e+00 0.000000000000000000e+00
1.047738693467336546e+01 1.347323279248689332e+00 0.000000000000000000e+00
1.055276381909547645e+01 1.352603767915923516e+00 0.000000000000000000e+00
1.062814070351758744e+01 1.357838042643680465e+00 0.000000000000000000e+00
1.070351758793969665e+01 1.363025873084095174e+00 0.000000000000000000e+00
1.077889447236180764e+01 1.368167016008499548e+00 0.000000000000000000e+00
1.085427135678391863e+01 1.373261214877061764e+00 0.000000000000000000e+00
1.092964824120602962e+01 1.378308199376557130e+00 0.000000000000000000e+00
1.100502512562814061e+01 1.383307684923806180e+00 0.000000000000000000e+00
1.108040201005024983e+01 1.388259372132060410e+00 0.000000000000000000e+00
1.115577889447236082e+01 1.393162946237318733e+00 0.000000000000000000e+00
1.123115577889447181e+01 1.398018076481231997e+00 0.000000000000000000e+00
1.130653266331658102e+01 1.402824415446882966e+00 0.000000000000000000e+00
1.138190954773869201e+01 1.407581598343300655e+00 0.000000000000000000e+00
1.145728643216080300e+01 1.412289242234104014e+00 0.000000000000000000e+00
1.153266331658291399e+01 1.416946945205119102e+00 0.000000000000000000e+00
1.160804020100502498e+01 1.421554285465203682e+00 0.000000000000000000e+00
1.168341708542713420e+01 1.426110820373799992e+00 0.000000000000000000e+00
1.175879396984924519e+01 1.430616085387945491e+00 0.000000000000000000e+00
1.183417085427135618e+01 1.435069592920523274e+00 0.000000000000000000e+00
1.190954773869346539e+01 1.439470831100479131e+00 0.000000000000000000e+00
1.198492462311557638e+01 1.443819262424486771e+00 0.000000000000000000e+00
1.206030150753768737e+01 1.448114322288109435e+00 0.000000000000000000e+00
1.213567839195979836e+01 1.452355417382826586e+00 0.000000000000000000e+00
1.221105527638190935e+01 1.456541923943344585e+00 0.000000000000000000e+00
1.228643216080401857e+01 1.460673185827303877e+00 0.000000000000000000e+00
1.236180904522612956e+01 1.464748512406792713e+00 0.000000000000000000e+00
1.243718592964824055e+01 1.468767176247867567e+00 0.000000000000000000e+00
1.251256281407034976e+01 1.472728410550460776e+00 0.000000000000000000e+00
1.258793969849246075e+01 1.476631406316514017e+00 0.000000000000000000e+00
1.266331658291457174e+01 1.480475309208675982e+00 0.000000000000000000e+00
1.273869346733668273e+01 1.484259216055318076e+00 0.000000000000000000e+00
1.281407035175879372e+01 1.487982170949573302e+00 0.000000000000000000e+00
1.288944723618090293e+01 1.491643160880297803e+00 0.000000000000000000e+00
1.296482412060301392e+01 1.495241110820799468e+00 0.000000000000000000e+00
1.304020100502512491e+01 1.498774878186214687e+00 0.000000000000000000e+00
1.311557788944723413e+01 1.502243246551811628e+00 0.000000000000000000e+00
1.319095477386934512e+01 1.505644918501036766e+00 0.000000000000000000e+00
1.326633165829145611e+01 1.508978507442440442e+00 0.000000000000000000e+00
1.334170854271356710e+01 1.512242528196595881e+00 0.000000000000000000e+00
1.341708542713567809e+01 1.515435386105019155e+00 0.000000000000000000e+00
1.349246231155778730e+01 1.518555364348952441e+00 0.000000000000000000e+00
1.356783919597989829e+01 1.521600609081132038e+00 0.000000000000000000e+00
1.364321608040200928e+01 1.524569111860266668e+00 0.000000000000000000e+00
1.371859296482411850e+01 1.527458688724102176e+00 0.000000000000000000e+00
1.379396984924622949e+01 1.530266955025010756e+00 0.000000000000000000e+00
1.386934673366834048e+01 1.532991294855082343e+00 0.000000000000000000e+00
1.394472361809045147e+01 1.535628823463724535e+00 0.000000000000000000e+00
1.402010050251256246e+01 1.538176340452588331e+00 0.000000000000000000e+00
1.409547738693467167e+01 1.540630270609544050e+00 0.000000000000000000e+00
1.417085427135678266e+01 1.542986587827336109e+00 0.000000000000000000e+00
1.424623115577889365e+01 1.545240715311634538e+00 0.000000000000000000e+00
1.432160804020100286e+01 1.547387391606979135e+00 0.000000000000000000e+00
1.439698492462311386e+01 1.549420485677257542e+00 0.000000000000000000e+00
1.447236180904522485e+01 1.551332732949543658e+00 0.000000000000000000e+00
1.454773869346733584e+01 1.553115342537639165e+00 0.000000000000000000e+00
1.462311557788944683e+01 1.554757380991362625e+00 0.000000000000000000e+00
1.469849246231155604e+01 1.556244735381059563e+00 0.000000000000000000e+00
1.477386934673366703e+01 1.557558190342419824e+00 0.000000000000000000e+00
1.484924623115577802e+01 1.558669299467110303e+00 0.000000000000000000e+00
1.492462311557788723e+01 1.559528942829423004e+00 0.000000000000000000e+00
1.500000000000000000e+01 1.560000000000000053e+00 0.000000000000000000e+00
